date,cityid,spend_acf,spend_aer,spend_all,spend_apg,spend_grf,spend_hcs,spend_tws,spend_retail_w_grocery,spend_retail_no_grocery,provisional
2020-1-10,34,.,.,.,.,.,.,.,.,.,0
2020-1-10,35,.,.,.,.,.,.,.,.,.,0
2020-1-10,36,.,.,.,.,.,.,.,.,.,0
2020-1-10,37,.,.,.,.,.,.,.,.,.,0
2020-1-10,38,.,.,.,.,.,.,.,.,.,0
2020-1-10,39,.,.,.,.,.,.,.,.,.,0
2020-1-10,40,.,.,.,.,.,.,.,.,.,0
2020-1-10,41,.,.,.,.,.,.,.,.,.,0
2020-1-10,42,.,.,.,.,.,.,.,.,.,0
2020-1-10,43,.,.,.,.,.,.,.,.,.,0
2020-1-10,44,.,.,.,.,.,.,.,.,.,0
2020-1-10,45,.,.,.,.,.,.,.,.,.,0
2020-1-10,46,.,.,.,.,.,.,.,.,.,0
2020-1-10,47,.,.,.,.,.,.,.,.,.,0
2020-1-10,48,.,.,.,.,.,.,.,.,.,0
2020-1-10,49,.,.,.,.,.,.,.,.,.,0
2020-1-10,50,.,.,.,.,.,.,.,.,.,0
2020-1-10,51,.,.,.,.,.,.,.,.,.,0
2020-1-10,52,.,.,.,.,.,.,.,.,.,0
2020-1-10,53,.,.,.,.,.,.,.,.,.,0
2020-1-11,1,.,.,.,.,.,.,.,.,.,0
2020-1-11,2,.,.,.,.,.,.,.,.,.,0
2020-1-11,3,.,.,.,.,.,.,.,.,.,0
2020-1-11,4,.,.,.,.,.,.,.,.,.,0
2020-1-11,5,.,.,.,.,.,.,.,.,.,0
2020-1-11,6,.,.,.,.,.,.,.,.,.,0
2020-1-11,7,.,.,.,.,.,.,.,.,.,0
2020-1-11,8,.,.,.,.,.,.,.,.,.,0
2020-1-11,9,.,.,.,.,.,.,.,.,.,0
2020-1-11,10,.,.,.,.,.,.,.,.,.,0
2020-1-11,11,.,.,.,.,.,.,.,.,.,0
2020-1-11,12,.,.,.,.,.,.,.,.,.,0
2020-1-11,13,.,.,.,.,.,.,.,.,.,0
2020-1-11,14,.,.,.,.,.,.,.,.,.,0
2020-1-11,16,.,.,.,.,.,.,.,.,.,0
2020-1-11,17,.,.,.,.,.,.,.,.,.,0
2020-1-11,19,.,.,.,.,.,.,.,.,.,0
2020-1-11,20,.,.,.,.,.,.,.,.,.,0
2020-1-11,21,.,.,.,.,.,.,.,.,.,0
2020-1-11,22,.,.,.,.,.,.,.,.,.,0
2020-1-11,23,.,.,.,.,.,.,.,.,.,0
2020-1-11,24,.,.,.,.,.,.,.,.,.,0
2020-1-11,25,.,.,.,.,.,.,.,.,.,0
2020-1-11,27,.,.,.,.,.,.,.,.,.,0
2020-1-11,28,.,.,.,.,.,.,.,.,.,0
2020-1-11,29,.,.,.,.,.,.,.,.,.,0
2020-1-11,30,.,.,.,.,.,.,.,.,.,0
2020-1-11,31,.,.,.,.,.,.,.,.,.,0
2020-1-11,32,.,.,.,.,.,.,.,.,.,0
2020-1-11,33,.,.,.,.,.,.,.,.,.,0
2020-1-11,34,.,.,.,.,.,.,.,.,.,0
2020-1-11,35,.,.,.,.,.,.,.,.,.,0
2020-1-11,36,.,.,.,.,.,.,.,.,.,0
2020-1-11,37,.,.,.,.,.,.,.,.,.,0
2020-1-11,38,.,.,.,.,.,.,.,.,.,0
2020-1-11,39,.,.,.,.,.,.,.,.,.,0
2020-1-11,40,.,.,.,.,.,.,.,.,.,0
2020-1-11,41,.,.,.,.,.,.,.,.,.,0
2020-1-11,42,.,.,.,.,.,.,.,.,.,0
2020-1-11,43,.,.,.,.,.,.,.,.,.,0
2020-1-11,44,.,.,.,.,.,.,.,.,.,0
2020-1-11,45,.,.,.,.,.,.,.,.,.,0
2020-1-11,46,.,.,.,.,.,.,.,.,.,0
2020-1-11,47,.,.,.,.,.,.,.,.,.,0
2020-1-11,48,.,.,.,.,.,.,.,.,.,0
2020-1-11,49,.,.,.,.,.,.,.,.,.,0
2020-1-11,50,.,.,.,.,.,.,.,.,.,0
2020-1-11,51,.,.,.,.,.,.,.,.,.,0
2020-1-11,52,.,.,.,.,.,.,.,.,.,0
2020-1-11,53,.,.,.,.,.,.,.,.,.,0
2020-1-12,1,.,.,.,.,.,.,.,.,.,0
2020-1-12,2,.,.,.,.,.,.,.,.,.,0
2020-1-12,3,.,.,.,.,.,.,.,.,.,0
2020-1-12,4,.,.,.,.,.,.,.,.,.,0
2020-1-12,5,.,.,.,.,.,.,.,.,.,0
2020-1-12,6,.,.,.,.,.,.,.,.,.,0
2020-1-12,7,.,.,.,.,.,.,.,.,.,0
2020-1-12,8,.,.,.,.,.,.,.,.,.,0
2020-1-12,9,.,.,.,.,.,.,.,.,.,0
2020-1-12,10,.,.,.,.,.,.,.,.,.,0
2020-1-12,11,.,.,.,.,.,.,.,.,.,0
2020-1-12,12,.,.,.,.,.,.,.,.,.,0
2020-1-12,13,.,.,.,.,.,.,.,.,.,0
2020-1-12,14,.,.,.,.,.,.,.,.,.,0
2020-1-12,16,.,.,.,.,.,.,.,.,.,0
2020-1-12,17,.,.,.,.,.,.,.,.,.,0
2020-1-12,19,.,.,.,.,.,.,.,.,.,0
2020-1-12,20,.,.,.,.,.,.,.,.,.,0
2020-1-12,21,.,.,.,.,.,.,.,.,.,0
2020-1-12,22,.,.,.,.,.,.,.,.,.,0
2020-1-12,23,.,.,.,.,.,.,.,.,.,0
2020-1-12,24,.,.,.,.,.,.,.,.,.,0
2020-1-12,25,.,.,.,.,.,.,.,.,.,0
2020-1-12,27,.,.,.,.,.,.,.,.,.,0
2020-1-12,28,.,.,.,.,.,.,.,.,.,0
2020-1-12,29,.,.,.,.,.,.,.,.,.,0
2020-1-12,30,.,.,.,.,.,.,.,.,.,0
2020-1-12,31,.,.,.,.,.,.,.,.,.,0
2020-1-12,32,.,.,.,.,.,.,.,.,.,0
2020-1-12,33,.,.,.,.,.,.,.,.,.,0
2020-1-12,34,.,.,.,.,.,.,.,.,.,0
2020-1-12,35,.,.,.,.,.,.,.,.,.,0
2020-1-12,36,.,.,.,.,.,.,.,.,.,0
2020-1-12,37,.,.,.,.,.,.,.,.,.,0
2020-1-12,38,.,.,.,.,.,.,.,.,.,0
2020-1-12,39,.,.,.,.,.,.,.,.,.,0
2020-1-12,40,.,.,.,.,.,.,.,.,.,0
2020-1-12,41,.,.,.,.,.,.,.,.,.,0
2020-1-12,42,.,.,.,.,.,.,.,.,.,0
2020-1-12,43,.,.,.,.,.,.,.,.,.,0
2020-1-12,44,.,.,.,.,.,.,.,.,.,0
2020-1-12,45,.,.,.,.,.,.,.,.,.,0
2020-1-12,46,.,.,.,.,.,.,.,.,.,0
2020-1-12,47,.,.,.,.,.,.,.,.,.,0
2020-1-12,48,.,.,.,.,.,.,.,.,.,0
2020-1-12,49,.,.,.,.,.,.,.,.,.,0
2020-1-12,50,.,.,.,.,.,.,.,.,.,0
2020-1-12,51,.,.,.,.,.,.,.,.,.,0
2020-1-12,52,.,.,.,.,.,.,.,.,.,0
2020-1-12,53,.,.,.,.,.,.,.,.,.,0
2020-1-13,1,-0.0038,0.00717,-0.00259,0.0117,-0.00418,-0.035,-0.00702,0.00425,0.00422,0
2020-1-13,2,0.000234,-0.0711,-0.00177,-0.0102,-0.00313,0.0379,-0.0224,-0.00533,-0.00107,0
2020-1-13,3,-0.0992,0.0271,0.00442,-0.0447,0.0127,-0.011,0.0161,-0.00244,-0.0089,0
2020-1-13,4,-0.0354,-0.148,-0.00799,-0.0183,-0.0161,0.0301,-0.0192,0.00648,0.00807,0
2020-1-13,5,-0.00786,-0.0396,-0.00965,-0.00673,0.00152,-0.00774,-0.000669,-0.0104,-0.0184,0
2020-1-13,6,0.0202,0.0204,0.00346,0.00858,0.0133,-0.0913,0.0216,0.0112,0.00905,0
2020-1-13,7,-0.0322,-0.00384,-0.0185,0.0315,0.03,0.0277,0.0243,0.00138,-0.0117,0
2020-1-13,8,0.00244,-0.0937,-0.0094,-0.0638,0.000741,0.0197,-0.0172,-0.0065,-0.00903,0
2020-1-13,9,-0.038,0.0325,0.00623,-0.00138,0.115,-0.00336,-0.00552,0.0269,0.00464,0
2020-1-13,10,-0.0149,0.0518,-0.000749,-0.00128,-0.0109,-0.0336,0.0341,-0.00248,-0.00388,0
2020-1-13,11,0.0116,-0.0434,0.000907,-0.0105,-0.0236,0.00292,-0.0965,0.0203,0.0194,0
2020-1-13,12,0.0152,0.121,0.0138,0.00244,-0.00205,-0.00947,0.00303,0.00864,0.00586,0
2020-1-13,13,0.0136,-0.0769,0.0000456,-0.0412,0.0321,0.0552,0.0186,-0.00244,-0.00792,0
2020-1-13,14,0.032,-0.0528,0.00958,.,0.0114,0.0353,0.0372,0.00671,0.0238,0
2020-1-13,16,-0.0373,-0.0053,0.00968,-0.0291,0.0132,0.00172,0.0314,0.0123,0.0139,0
2020-1-13,17,-0.0427,-0.0725,-0.012,0.00308,0.012,-0.115,-0.0227,-0.00826,-0.015,0
2020-1-13,19,0.0059,-0.0308,0.0127,-0.00189,0.0118,-0.00848,0.0555,0.00479,0.00108,0
2020-1-13,20,0.0117,0.0628,0.0112,0.129,0.000297,-0.0945,-0.0373,0.0203,0.0313,0
2020-1-13,21,-0.0422,0.116,0.0226,0.00162,0.0124,0.0548,0.0227,0.0161,0.0126,0
2020-1-13,22,-0.00299,-0.00148,-0.0112,-0.0459,-0.068,0.115,0.0143,-0.0323,-0.0383,0
2020-1-13,23,0.0241,0.122,0.00936,0.015,0.0264,0.00919,0.0579,-0.00983,-0.00218,0
2020-1-13,24,0.015,-0.0466,0.022,0.044,0.0838,0.0105,0.0204,0.07,0.0745,0
2020-1-13,25,-0.0297,0.0752,0.0012,0.0418,0.00166,-0.207,0.0553,0.0314,0.0548,0
2020-1-13,27,0.0484,0.133,0.0272,-0.0402,0.0668,0.667,-0.11,-0.0324,-0.0536,0
2020-1-13,28,0.0136,0.0319,0.00259,-0.0649,0.0174,-0.0523,0.0423,-0.039,-0.0543,0
2020-1-13,29,0.0167,0.0116,-0.00346,0.0129,0.0765,-0.0895,-0.052,0.00907,0.00874,0
2020-1-13,30,-0.1,0.181,-0.0348,-0.0325,-0.0666,-0.0967,-0.127,-0.0427,-0.0379,0
2020-1-13,31,-0.123,-0.12,-0.0418,-0.111,0.0142,-0.124,0.123,-0.016,-0.0358,0
2020-1-13,32,0.0103,0.00651,-0.0231,-0.0032,-0.0962,0.0887,-0.0928,-0.0272,0.00153,0
2020-1-13,33,-0.0231,-0.0301,0.00128,-0.00944,-0.0293,-0.032,0.0793,0.0131,0.0256,0
2020-1-13,34,0.0144,0.0282,0.0169,0.00437,-0.000663,-0.0157,0.0828,0.00103,-0.00196,0
2020-1-13,35,-0.0207,0.0157,-0.00167,-0.0133,-0.0217,-0.0879,0.00245,0.0277,0.0378,0
2020-1-13,36,-0.0185,0.185,0.0227,0.0474,0.0132,0.0517,0.031,0.0376,0.0469,0
2020-1-13,37,0.0545,-0.13,0.014,-0.112,0.0842,-0.0586,-0.0446,0.00227,-0.02,0
2020-1-13,38,-0.002,-0.0319,-0.00223,-0.0102,0.0063,-0.00714,0.024,0.0138,0.0172,0
2020-1-13,39,0.0132,-0.00371,0.012,0.0516,-0.00647,0.0325,0.0178,-0.0086,-0.00921,0
2020-1-13,40,-0.0511,0.000885,-0.00354,-0.0199,0.0257,-0.0994,0.0284,0.0208,0.023,0
2020-1-13,41,0.00496,0.174,0.0131,0.00345,-0.00826,0.0211,-0.0289,0.00641,0.00817,0
2020-1-13,42,-0.0246,-0.0536,-0.0174,-0.0124,0.015,-0.0159,0.0198,-0.000589,-0.0101,0
2020-1-13,43,-0.0257,-0.132,-0.017,0.0268,-0.0224,-0.0618,0.00616,-0.00239,-0.000703,0
2020-1-13,44,-0.0267,0.172,0.00209,0.0459,0.0603,0.136,0.0254,0.0714,0.0991,0
2020-1-13,45,0.00633,0.209,0.00401,0.0312,-0.0306,0.163,-0.142,0.0219,0.0218,0
2020-1-13,46,0.0345,0.0812,0.0231,0.0325,-0.0245,-0.0251,0.0206,0.0402,0.0614,0
2020-1-13,47,-0.0225,-0.21,-0.00675,0.034,-0.0186,-0.106,-0.0224,0.00645,0.0127,0
2020-1-13,48,-0.0315,-0.0151,-0.00753,0.0171,-0.0241,-0.0229,0.0039,0.00634,0.0133,0
2020-1-13,49,-0.000483,-0.0439,-0.000547,0.0904,-0.0337,0.0294,0.0144,0.0247,0.0333,0
2020-1-13,50,0.00799,0.00148,-0.0346,0.00798,-0.0155,0.0387,-0.0119,-0.0587,-0.0836,0
2020-1-13,51,-0.0761,-0.143,-0.012,0.0037,0.0141,0.104,0.0696,0.00823,0.012,0
2020-1-13,52,-0.0349,-0.148,0.00053,0.125,-0.0132,0.0271,-0.0943,0.0205,0.0339,0
2020-1-13,53,-0.0557,-0.0768,-0.00553,-0.0106,0.00836,0.0862,-0.00866,0.00625,0.00966,0
2020-1-14,1,-0.00347,0.00117,0.00429,0.0309,0.00323,-0.0285,-0.0371,0.0182,0.023,0
2020-1-14,2,-0.00401,-0.0291,-0.00493,-0.00924,0.0113,0.0291,-0.0726,0.0119,0.0119,0
2020-1-14,3,-0.109,0.0675,-0.000495,-0.00246,-0.0000579,0.0168,0.0122,-0.000267,-0.000495,0
2020-1-14,4,-0.0434,-0.292,-0.0275,-0.0364,-0.0123,-0.0104,-0.0382,-0.0188,-0.0217,0
2020-1-14,5,-0.0113,-0.139,-0.0075,-0.0189,-0.00853,-0.00201,-0.0259,-0.0127,-0.0135,0
2020-1-14,6,0.0211,-0.0814,0.00662,0.0369,0.0194,-0.0341,-0.00476,0.0196,0.0196,0
2020-1-14,7,-0.0256,-0.0108,-0.0094,0.00218,0.04,0.0291,0.025,0.0245,0.0181,0
2020-1-14,8,0.013,-0.0868,-0.0166,-0.0721,-0.00066,0.0176,-0.0321,-0.00738,-0.00965,0
2020-1-14,9,-0.0572,-0.0723,0.000276,-0.0655,0.0782,-0.0309,-0.0528,-0.00511,-0.0345,0
2020-1-14,10,-0.00507,0.0985,0.0143,-0.0128,-0.00197,-0.0592,0.0796,-0.00631,-0.00826,0
2020-1-14,11,-0.0264,-0.0828,0.00306,-0.024,-0.0212,-0.133,-0.154,-0.0233,-0.0261,0
2020-1-14,12,-0.00424,0.0959,-0.000254,0.000649,-0.00333,0.0468,0.00163,-0.00287,-0.00262,0
2020-1-14,13,0.0133,-0.123,-0.000864,-0.0885,0.0264,-0.0606,-0.0451,-0.0149,-0.0299,0
2020-1-14,14,0.076,-0.064,0.0252,.,0.016,-0.00811,0.0606,0.0364,0.0467,0
2020-1-14,16,-0.0649,-0.107,-0.0203,-0.0932,0.0000826,-0.0355,0.0534,-0.0087,-0.0126,0
2020-1-14,17,-0.0554,-0.051,-0.0305,-0.0138,0.000501,-0.0746,-0.0798,-0.0212,-0.0294,0
2020-1-14,19,0.00708,0.00211,0.0179,0.00134,0.0226,-0.00573,0.0652,0.0111,0.000866,0
2020-1-14,20,0.0489,0.117,-0.0295,0.0456,-0.0095,-0.278,-0.128,-0.0278,-0.0392,0
2020-1-14,21,0.0137,-0.081,0.012,-0.0371,0.0186,0.0467,0.00897,0.00417,-0.000411,0
2020-1-14,22,-0.025,-0.183,-0.00745,-0.0842,-0.0885,0.0924,0.144,-0.032,-0.0367,0
2020-1-14,23,0.0719,0.0493,0.0419,0.0356,0.00532,0.0142,0.132,0.0198,0.0242,0
2020-1-14,24,-0.0279,-0.121,0.0000445,0.0207,0.0292,-0.0544,-0.0102,0.0573,0.0679,0
2020-1-14,25,0.0925,-0.102,0.0162,0.165,0.0293,-0.471,0.0554,0.0288,0.0275,0
2020-1-14,27,0.0263,-0.0883,0.132,-0.0719,0.000189,0.586,-0.0455,0.0169,0.0428,0
2020-1-14,28,0.00764,-0.0144,-0.00303,-0.0705,0.00234,-0.0982,0.044,-0.0282,-0.0394,0
2020-1-14,29,0.128,-0.0222,0.0694,0.111,0.0555,-0.0692,-0.095,0.0648,0.067,0
2020-1-14,30,-0.0871,0.0465,-0.0562,-0.124,-0.0704,-0.213,-0.11,-0.0696,-0.0702,0
2020-1-14,31,-0.145,-0.149,-0.048,-0.114,-0.0125,-0.0954,0.0844,-0.0368,-0.0511,0
2020-1-14,32,0.0169,0.025,-0.0109,-0.0198,-0.0833,-0.00194,-0.111,-0.0378,-0.0205,0
2020-1-14,33,-0.0241,0.00681,-0.00719,-0.00798,-0.0306,-0.178,0.0607,-0.00131,0.0109,0
2020-1-14,34,0.0142,0.0368,0.00972,-0.0187,0.0127,0.0296,-0.0166,-0.00265,-0.00785,0
2020-1-14,35,-0.0102,0.00503,-0.00233,-0.0273,0.00512,-0.0636,-0.00578,0.0357,0.047,0
2020-1-14,36,-0.0446,0.19,0.00261,0.0788,-0.0126,0.00567,0.0162,0.0239,0.0385,0
2020-1-14,37,0.0611,0.000591,0.00502,-0.0916,0.0358,-0.115,-0.0233,0.025,0.0205,0
2020-1-14,38,-0.00139,-0.0644,-0.0202,-0.0179,0.0123,-0.0247,0.00758,-0.00204,-0.00673,0
2020-1-14,39,0.011,-0.0164,0.00407,-0.000997,-0.012,0.0222,-0.0114,-0.0131,-0.0136,0
2020-1-14,40,-0.0558,-0.0566,0.00585,0.0243,0.0362,-0.0907,0.00181,0.0427,0.0459,0
2020-1-14,41,-0.0164,0.163,0.0173,-0.0163,0.00133,0.0278,-0.0269,0.033,0.0467,0
2020-1-14,42,-0.0156,-0.155,-0.0241,-0.00231,0.0106,-0.127,0.0297,0.00923,0.00776,0
2020-1-14,43,-0.00588,-0.0447,-0.0414,-0.0237,-0.0341,0.0249,-0.0072,-0.0445,-0.0505,0
2020-1-14,44,0.055,0.277,0.108,-0.0882,0.132,0.08,-0.181,0.0822,0.0383,0
2020-1-14,45,-0.00992,0.419,0.0367,0.011,-0.0412,0.1,0.185,0.0183,0.0178,0
2020-1-14,46,0.0124,0.0853,0.0284,0.0564,0.0233,0.0451,0.0528,0.113,0.145,0
2020-1-14,47,-0.0428,-0.319,-0.0159,-0.00543,-0.0175,-0.075,-0.0324,0.00509,0.0139,0
2020-1-14,48,-0.054,-0.105,-0.0139,0.0104,-0.0312,0.000402,0.00494,-0.00155,0.0187,0
2020-1-14,49,-0.014,-0.163,-0.0101,-0.0178,-0.0543,0.105,-0.061,-0.091,-0.1,0
2020-1-14,50,0.00787,0.00751,-0.0416,0.0149,-0.0252,-0.00231,0.00509,-0.0926,-0.12,0
2020-1-14,51,-0.0657,-0.101,-0.0296,0.016,0.00561,-0.0168,-0.039,-0.0161,-0.0249,0
2020-1-14,52,-0.0698,-0.169,-0.0132,0.0852,-0.0451,-0.0611,-0.043,0.00158,0.0227,0
2020-1-14,53,-0.08,-0.13,0.0108,-0.00541,0.0317,0.25,-0.0161,0.0201,0.00953,0
2020-1-15,1,0.00244,-0.00483,0.0227,0.025,-0.00118,-0.00313,-0.0217,0.0152,0.0205,0
2020-1-15,2,0.000227,0.0347,0.012,0.0222,0.0342,0.0202,-0.0687,0.00886,-0.00154,0
2020-1-15,3,-0.0996,0.108,0.0152,0.00109,0.0138,0.0175,0.0121,-0.00115,-0.00838,0
2020-1-15,4,-0.0488,-0.235,-0.0107,-0.00796,-0.00484,0.0372,-0.0245,-0.00308,-0.00225,0
2020-1-15,5,0.000263,-0.0639,0.0204,-0.0136,-0.000814,0.0641,0.0337,-0.0589,-0.0879,0
2020-1-15,6,0.0139,0.0382,0.0167,0.0415,-0.000539,-0.00787,-0.00952,0.0254,0.0338,0
2020-1-15,7,-0.0143,-0.117,0.00667,-0.0129,0.0253,0.0778,0.0537,0.00182,-0.00766,0
2020-1-15,8,-0.00158,-0.0361,0.00961,-0.0432,-0.00964,0.0221,-0.0244,0.00295,0.00752,0
2020-1-15,9,-0.0765,0.0526,-0.0315,-0.0763,0.0448,-0.123,-0.0409,-0.0205,-0.0435,0
2020-1-15,10,-0.0079,0.106,0.0228,-0.0123,-0.00117,-0.0694,0.0335,-0.0144,-0.0202,0
2020-1-15,11,-0.0181,0.0967,0.0104,0.0679,-0.0103,-0.161,-0.1,0.05,0.00725,0
2020-1-15,12,0.00497,0.0676,0.00369,-0.00539,-0.000749,0.0769,-0.00557,-0.00569,-0.00755,0
2020-1-15,13,0.0174,-0.162,0.0154,-0.12,0.0369,-0.0273,-0.0199,0.0126,0.00384,0
2020-1-15,14,0.0689,-0.0422,0.0386,.,0.0318,0.0242,0.0559,0.0466,0.0535,0
2020-1-15,16,-0.0187,0.0186,-0.00454,-0.0718,-0.0104,-0.0277,0.0502,-0.0142,-0.0159,0
2020-1-15,17,-0.0755,0.0506,-0.0134,-0.0092,-0.0102,-0.0436,-0.0804,-0.0218,-0.0262,0
2020-1-15,19,0.0153,0.035,0.0362,0.00861,0.0297,0.0264,0.0724,0.0232,0.017,0
2020-1-15,20,0.0142,0.171,-0.0311,-0.0283,0.00438,-0.0802,-0.14,-0.0433,-0.0722,0
2020-1-15,21,0.035,-0.0773,0.0226,-0.0274,0.0248,0.109,-0.0091,0.000504,-0.00731,0
2020-1-15,22,-0.0421,-0.167,0.0271,-0.0626,-0.0434,-0.164,0.138,0.046,0.0885,0
2020-1-15,23,0.0614,0.0884,0.0553,0.0366,0.00978,0.00833,0.123,0.0382,0.0483,0
2020-1-15,24,-0.033,0.0136,0.00391,0.031,0.000775,0.0209,-0.0242,0.0152,0.0205,0
2020-1-15,25,0.0867,-0.0572,0.0423,0.131,0.0158,-0.135,0.0686,0.0628,0.081,0
2020-1-15,27,0.00611,0.0454,0.11,0.0178,-0.00316,2.24,0.0812,0.0191,0.0468,0
2020-1-15,28,0.00877,0.0363,0.00809,-0.0449,0.00819,-0.0767,0.0252,-0.0271,-0.0398,0
2020-1-15,29,0.137,-0.00495,0.0315,0.0435,-0.0199,-0.049,-0.0496,-0.00408,0.00224,0
2020-1-15,30,-0.0085,0.176,-0.0413,-0.0846,-0.075,-0.178,-0.0944,-0.0164,-0.0173,0
2020-1-15,31,-0.14,-0.059,-0.0354,-0.112,-0.0058,-0.018,0.0879,-0.0424,-0.0635,0
2020-1-15,32,0.0235,0.0811,0.0011,-0.0177,-0.0678,0.0302,-0.0894,-0.0191,-0.000787,0
2020-1-15,33,-0.00837,0.0111,0.00319,0.0628,-0.036,-0.109,0.0421,0.011,0.0309,0
2020-1-15,34,0.025,0.184,0.012,-0.0378,-0.0058,0.021,0.0273,-0.00644,-0.00648,0
2020-1-15,35,0.00121,-0.00567,0.00929,-0.0119,0.00796,-0.00782,-0.0316,0.0378,0.0488,0
2020-1-15,36,-0.0361,0.0795,0.022,0.0945,-0.0198,0.00567,0.0268,0.0156,0.0297,0
2020-1-15,37,0.0737,-0.0183,0.0087,-0.0452,0.0493,-0.0962,-0.0453,-0.00752,-0.0329,0
2020-1-15,38,-0.00244,-0.0314,0.00312,-0.0605,0.0127,-0.00236,0.00233,-0.0101,-0.0178,0
2020-1-15,39,0.0127,0.0423,0.0129,-0.0388,-0.0173,-0.0481,0.00846,-0.0158,-0.0153,0
2020-1-15,40,-0.0385,0.00214,0.0333,-0.0311,0.0481,-0.00994,0.0177,0.0793,0.097,0
2020-1-15,41,-0.0145,0.152,0.0325,0.0113,0.00711,0.0428,-0.00235,0.0366,0.0493,0
2020-1-15,42,-0.0295,-0.082,-0.00582,0.0013,0.0142,-0.0669,0.0164,0.0134,0.0122,0
2020-1-15,43,-0.00313,-0.034,-0.00687,-0.0292,-0.0202,0.101,0.00567,-0.0243,-0.0269,0
2020-1-15,44,0.173,0.0591,0.0879,-0.0316,0.147,-0.897,0.0628,0.0532,-0.0127,0
2020-1-15,45,0.00503,0.239,0.0362,0.0936,-0.0243,0.0377,0.0853,-0.428,-0.549,0
2020-1-15,46,-0.0000769,0.132,-0.0218,0.0645,0.0659,-0.0854,-0.00476,0.0383,0.0349,0
2020-1-15,47,-0.0431,-0.0995,-0.0053,0.0125,-0.0266,-0.0532,-0.134,0.00955,0.0237,0
2020-1-15,48,-0.0264,-0.0682,0.011,0.0222,-0.0263,0.167,0.049,-0.00427,0.00305,0
2020-1-15,49,-0.0298,-0.0578,0.00587,-0.00475,-0.073,0.278,-0.0331,0.028,0.0594,0
2020-1-15,50,0.0294,0.0374,-0.012,0.0478,-0.0163,-0.0052,-0.0114,-0.0773,-0.102,0
2020-1-15,51,0.0653,-0.0781,-0.00236,0.0284,0.00815,0.0777,-0.0626,0.00239,0.000214,0
2020-1-15,52,-0.043,-0.146,0.0156,0.141,-0.0223,0.0814,-0.0321,0.0249,0.0461,0
2020-1-15,53,-0.0632,-0.0671,0.0265,0.0354,0.0493,0.241,0.0367,0.0252,0.00419,0
2020-1-16,1,0.00646,-0.0159,0.0274,0.0197,-0.00107,-0.00107,-0.00941,0.0138,0.0185,0
2020-1-16,2,0.00652,-0.054,0.0162,0.0267,0.04,0.00961,-0.0205,0.012,0.000359,0
2020-1-16,3,-0.0496,0.148,0.0272,0.0109,0.0234,0.0374,0.0244,0.00989,0.00317,0
2020-1-16,4,-0.0405,-0.219,-0.00247,0.00384,-0.00716,0.0143,0.000815,0.000223,0.00357,0
2020-1-16,5,0.00663,0.0185,0.0197,-0.0347,0.0031,0.0545,0.0344,-0.0521,-0.0792,0
2020-1-16,6,0.0218,0.0846,0.0253,0.0466,0.00139,0.00599,-0.00526,0.0262,0.034,0
2020-1-16,7,-0.00923,-0.117,0.0109,-0.0125,0.00745,0.0879,0.0633,-0.0071,-0.013,0
2020-1-16,8,0.00851,0.132,0.0329,-0.00843,-0.0147,0.0494,-0.00971,0.0135,0.0237,0
2020-1-16,9,-0.0584,0.0828,-0.0313,-0.0482,0.0294,-0.191,-0.000181,-0.0267,-0.0468,0
2020-1-16,10,-0.00792,0.107,0.0139,-0.0276,-0.0283,-0.0551,0.103,-0.0233,-0.0212,0
2020-1-16,11,-0.000262,0.266,0.0684,0.0411,-0.018,-0.0951,-0.0394,0.0221,0.0454,0
2020-1-16,12,0.00827,0.04,0.00156,-0.0166,-0.0193,0.083,0.00653,-0.0125,-0.00971,0
2020-1-16,13,0.0378,-0.124,0.0151,-0.101,0.0549,-0.0297,-0.0148,0.00693,-0.0109,0
2020-1-16,14,0.0575,0.0206,0.047,.,0.0514,0.0363,0.0586,0.0471,0.044,0
2020-1-16,16,-0.00625,-0.017,0.0000498,-0.0799,-0.0187,-0.0779,0.0725,-0.0123,-0.0098,0
2020-1-16,17,-0.0596,0.103,-0.00051,-0.0257,-0.0131,0.0144,-0.065,-0.00736,-0.00518,0
2020-1-16,19,0.0221,0.0679,0.0529,0.0412,0.0402,0.0191,0.0665,0.0371,0.0335,0
2020-1-16,20,-0.000556,0.403,-0.0743,-0.13,-0.027,0.054,-0.171,-0.0937,-0.133,0
2020-1-16,21,0.067,-0.161,0.0345,-0.00725,0.0185,0.0593,0.0326,0.0222,0.0234,0
2020-1-16,22,-0.0455,-0.167,0.0322,-0.1,-0.0272,-0.0925,0.15,0.0273,0.0516,0
2020-1-16,23,0.0606,0.0714,0.0476,0.0355,-0.0101,0.0144,0.0104,0.0204,0.0313,0
2020-1-16,24,-0.0262,0.0934,0.000948,-0.0106,-0.0145,-0.0194,0.00719,-0.0122,-0.0115,0
2020-1-16,25,0.0989,-0.0592,0.0353,0.093,0.0301,0.385,0.0158,0.0686,0.0828,0
2020-1-16,27,-0.0296,0.00644,0.0919,0.0634,0.0194,1.79,0.0196,0.011,0.0174,0
2020-1-16,28,0.0399,0.0128,0.0213,-0.0122,-0.00297,-0.00654,0.0297,-0.0286,-0.038,0
2020-1-16,29,0.121,0.138,0.0159,0.0644,-0.0363,-0.234,-0.0236,0.00165,0.0171,0
2020-1-16,30,-0.0101,0.169,-0.0402,0.0042,-0.0796,-0.114,-0.162,-0.0269,-0.0076,0
